wavelen(micron) a(micron) Qabs Qext Qpol
9.396292 0.002937 0.003469 0.003590 0.000364
9.396292 0.003118 0.003684 0.003811 0.000386
9.396292 0.003310 0.003911 0.004047 0.000410
9.396292 0.003514 0.004151 0.004296 0.000435
9.396292 0.003731 0.004408 0.004561 0.000462
9.396292 0.003961 0.004680 0.004843 0.000491
9.396292 0.004205 0.004968 0.005141 0.000521
9.396292 0.004465 0.005275 0.005458 0.000553
9.396292 0.004740 0.005600 0.005795 0.000587
9.396292 0.005033 0.005945 0.006152 0.000624
9.396292 0.005343 0.006312 0.006532 0.000662
9.396292 0.005673 0.006702 0.006935 0.000703
9.396292 0.006022 0.007115 0.007362 0.000746
9.396292 0.006394 0.007554 0.007817 0.000792
9.396292 0.006788 0.008020 0.008299 0.000841
9.396292 0.007207 0.008514 0.008810 0.000893
9.396292 0.007651 0.009039 0.009353 0.000948
9.396292 0.008123 0.009597 0.009930 0.001007
9.396292 0.008624 0.010190 0.010544 0.001068
9.396292 0.009156 0.010817 0.011194 0.001134
9.396292 0.009721 0.011484 0.011885 0.001204
9.396292 0.010321 0.012194 0.012619 0.001279
9.396292 0.010957 0.012945 0.013396 0.001357
9.396292 0.011633 0.013740 0.014220 0.001441
9.396292 0.012350 0.014592 0.015096 0.001530
9.396292 0.013112 0.015488 0.016027 0.001624
9.396292 0.013921 0.016440 0.017015 0.001724
9.396292 0.014779 0.017464 0.018072 0.001831
9.396292 0.015691 0.018540 0.019188 0.001944
9.396292 0.016659 0.019682 0.020370 0.002064
9.396292 0.017686 0.020897 0.021628 0.002192
9.396292 0.018777 0.022186 0.022959 0.002327
9.396292 0.019935 0.023544 0.024368 0.002469
9.396292 0.021165 0.024996 0.025872 0.002622
9.396292 0.022470 0.026548 0.027475 0.002784
9.396292 0.023856 0.028188 0.029174 0.002957
9.396292 0.025327 0.029916 0.030964 0.003139
9.396292 0.026889 0.031760 0.032871 0.003333
9.396292 0.028548 0.033722 0.034903 0.003539
9.396292 0.030309 0.035809 0.037060 0.003758
9.396292 0.032178 0.038008 0.039338 0.003989
9.396292 0.034162 0.040366 0.041778 0.004237
9.396292 0.036270 0.042853 0.044354 0.004499
9.396292 0.038507 0.045493 0.047087 0.004776
9.396292 0.040881 0.048307 0.049996 0.005070
9.396292 0.043403 0.051281 0.053077 0.005383
9.396292 0.046080 0.054446 0.056353 0.005715
9.396292 0.048922 0.057809 0.059837 0.006068
9.396292 0.051939 0.061372 0.063529 0.006442
9.396292 0.055143 0.065165 0.067446 0.006838
9.396292 0.058544 0.069191 0.071613 0.007260
9.396292 0.062155 0.073460 0.076035 0.007707
9.396292 0.065988 0.077995 0.080726 0.008183
9.396292 0.070058 0.082804 0.085703 0.008686
9.396292 0.074379 0.087921 0.090998 0.009221
9.396292 0.078966 0.093352 0.096624 0.009791
9.396292 0.083837 0.099122 0.102594 0.010395
9.396292 0.089008 0.105236 0.108937 0.011035
9.396292 0.094497 0.111738 0.115690 0.011716
9.396292 0.100326 0.118671 0.122812 0.012437
9.396292 0.106513 0.125963 0.130358 0.013199
9.396292 0.113083 0.133795 0.138486 0.014019
9.396292 0.120057 0.142022 0.147004 0.014879
9.396292 0.127462 0.150922 0.156212 0.015801
9.396292 0.135324 0.160182 0.165778 0.016775
9.396292 0.143670 0.170099 0.176093 0.017804
9.396292 0.152531 0.180679 0.187046 0.018901
9.396292 0.161939 0.191935 0.198646 0.020069
9.396292 0.171927 0.203764 0.210898 0.021297
9.396292 0.182531 0.216413 0.224095 0.022608
9.396292 0.193788 0.229823 0.237996 0.023989
9.396292 0.205741 0.244104 0.252862 0.025460
9.396292 0.218430 0.259287 0.268578 0.027025
9.396292 0.231902 0.275404 0.285355 0.028671
9.396292 0.246205 0.292523 0.303106 0.030423
9.396292 0.261390 0.310712 0.322043 0.032267
9.396292 0.277512 0.330123 0.342282 0.034242
9.396292 0.294628 0.350648 0.363682 0.036310
9.396292 0.312800 0.372514 0.386509 0.038508
9.396292 0.332093 0.395661 0.410794 0.040827
9.396292 0.352575 0.420322 0.436653 0.043256
9.396292 0.374321 0.446459 0.464193 0.045821
9.396292 0.397408 0.474266 0.493529 0.048525
9.396292 0.421919 0.503735 0.524810 0.051374
9.396292 0.447941 0.534891 0.558025 0.054334
9.396292 0.475569 0.568041 0.593441 0.057436
9.396292 0.504900 0.622785 0.631084 0.060653
9.396292 0.536041 0.660664 0.671200 0.063966
9.396292 0.569102 0.700512 0.713810 0.067375
9.396292 0.604203 0.742332 0.759074 0.070852
9.396292 0.641468 0.786068 0.807101 0.074359
9.396292 0.681032 0.831632 0.857996 0.077847
9.396292 0.723036 0.878763 0.911742 0.081260
9.396292 0.767630 0.927333 0.968438 0.084537
9.396292 0.814976 0.976867 1.027972 0.087551
9.396292 0.865241 1.026968 1.090225 0.090208
9.396292 0.918606 1.077004 1.154988 0.092361
9.396292 0.975263 1.125275 1.221354 0.093644
9.396292 1.035414 1.224750 1.355661 0.107826
9.396292 1.099275 1.265033 1.423839 0.105483
9.396292 1.167075 1.311086 1.498695 0.103538
9.396292 1.239056 1.348064 1.569196 0.099509
9.396292 1.315478 1.379413 1.638089 0.093928
9.396292 1.396612 1.405503 1.704805 0.087110
9.396292 1.482751 1.427448 1.768785 0.079653
9.396292 1.574202 1.442681 1.828725 0.070961
9.396292 1.671294 1.456817 1.887001 0.062345
9.396292 1.774374 1.467620 1.941842 0.053485
9.396292 1.883812 1.475397 1.993344 0.045045
9.396292 2.000000 1.484226 2.044667 0.039303
10.135358 0.001000 0.001169 0.001258 0.000266
10.135358 0.001062 0.001241 0.001335 0.000283
10.135358 0.001127 0.001317 0.001417 0.000300
10.135358 0.001197 0.001399 0.001505 0.000319
10.135358 0.001270 0.001485 0.001598 0.000338
10.135358 0.001349 0.001577 0.001696 0.000359
10.135358 0.001432 0.001673 0.001800 0.000381
10.135358 0.001520 0.001778 0.001912 0.000405
10.135358 0.001614 0.001887 0.002030 0.000430
10.135358 0.001714 0.002003 0.002155 0.000456
10.135358 0.001819 0.002127 0.002288 0.000484
10.135358 0.001932 0.002258 0.002429 0.000514
10.135358 0.002051 0.002397 0.002579 0.000546
10.135358 0.002177 0.002545 0.002738 0.000580
10.135358 0.002311 0.002701 0.002906 0.000615
10.135358 0.002454 0.002867 0.003086 0.000653
10.135358 0.002605 0.003045 0.003276 0.000693
10.135358 0.002766 0.003233 0.003479 0.000736
10.135358 0.002937 0.003432 0.003692 0.000782
10.135358 0.003118 0.003643 0.003921 0.000830
10.135358 0.003310 0.003869 0.004162 0.000881
10.135358 0.003514 0.004107 0.004418 0.000935
10.135358 0.003731 0.004360 0.004692 0.000993
10.135358 0.003961 0.004629 0.004981 0.001054
10.135358 0.004205 0.004915 0.005288 0.001119
10.135358 0.004465 0.005218 0.005614 0.001188
10.135358 0.004740 0.005540 0.005961 0.001262
10.135358 0.005033 0.005882 0.006328 0.001339
10.135358 0.005343 0.006244 0.006719 0.001422
10.135358 0.005673 0.006629 0.007133 0.001509
10.135358 0.006022 0.007038 0.007573 0.001603
10.135358 0.006394 0.007472 0.008040 0.001702
10.135358 0.006788 0.007933 0.008536 0.001806
10.135358 0.007207 0.008422 0.009061 0.001918
10.135358 0.007651 0.008941 0.009620 0.002036
10.135358 0.008123 0.009493 0.010213 0.002162
10.135358 0.008624 0.010080 0.010846 0.002295
10.135358 0.009156 0.010700 0.011512 0.002436
10.135358 0.009721 0.011360 0.012221 0.002586
10.135358 0.010321 0.012064 0.012979 0.002746
10.135358 0.010957 0.012806 0.013777 0.002914
10.135358 0.011633 0.013592 0.014624 0.003094
10.135358 0.012350 0.014432 0.015528 0.003284
10.135358 0.013112 0.015320 0.016484 0.003486
10.135358 0.013921 0.016263 0.017499 0.003701
10.135358 0.014779 0.017276 0.018586 0.003931
10.135358 0.015691 0.018343 0.019734 0.004173
10.135358 0.016659 0.019469 0.020949 0.004430
10.135358 0.017686 0.020671 0.022243 0.004704
10.135358 0.018777 0.021948 0.023613 0.004993
10.135358 0.019935 0.023296 0.025063 0.005298
10.135358 0.021165 0.024731 0.026614 0.005626
10.135358 0.022470 0.026266 0.028256 0.005972
10.135358 0.023856 0.027888 0.030003 0.006342
10.135358 0.025327 0.029602 0.031847 0.006733
10.135358 0.026889 0.031431 0.033808 0.007147
10.135358 0.028548 0.033362 0.035895 0.007588
10.135358 0.030309 0.035426 0.038113 0.008057
10.135358 0.032178 0.037609 0.040460 0.008553
10.135358 0.034162 0.039939 0.042968 0.009083
10.135358 0.036270 0.042405 0.045619 0.009647
10.135358 0.038507 0.045019 0.048432 0.010238
10.135358 0.040881 0.047800 0.051422 0.010871
10.135358 0.043403 0.050744 0.054599 0.011540
10.135358 0.046080 0.053882 0.057968 0.012257
10.135358 0.048922 0.057212 0.061552 0.013014
10.135358 0.051939 0.060744 0.065354 0.013817
10.135358 0.055143 0.064497 0.069388 0.014667
10.135358 0.058544 0.068482 0.073680 0.015577
10.135358 0.062155 0.072724 0.078235 0.016537
10.135358 0.065988 0.077210 0.083074 0.017563
10.135358 0.070058 0.081986 0.088191 0.018645
10.135358 0.074379 0.087052 0.093665 0.019797
10.135358 0.078966 0.092440 0.099468 0.021025
10.135358 0.083837 0.098164 0.105613 0.022327
10.135358 0.089008 0.104214 0.112175 0.023705
10.135358 0.094497 0.110664 0.119148 0.025177
10.135358 0.100326 0.117555 0.126477 0.026736
10.135358 0.106513 0.124820 0.134288 0.028380
10.135358 0.113083 0.132566 0.142696 0.030154
10.135358 0.120057 0.140861 0.151547 0.032016
10.135358 0.127462 0.149632 0.161051 0.034022
10.135358 0.135324 0.158956 0.170999 0.036132
10.135358 0.143670 0.168837 0.181718 0.038377
10.135358 0.152531 0.179417 0.193076 0.040770
10.135358 0.161939 0.190608 0.205149 0.043324
10.135358 0.171927 0.202517 0.217955 0.046007
10.135358 0.182531 0.215201 0.231697 0.048897
10.135358 0.193788 0.228722 0.246230 0.051945
10.135358 0.205741 0.243089 0.261796 0.055201
10.135358 0.218430 0.258374 0.278307 0.058687
10.135358 0.231902 0.274736 0.295993 0.062361
10.135358 0.246205 0.292136 0.314799 0.066303
10.135358 0.261390 0.310690 0.334882 0.070461
10.135358 0.277512 0.330530 0.356425 0.074960
10.135358 0.294628 0.351600 0.379323 0.079686
10.135358 0.312800 0.374154 0.403949 0.084766
10.135358 0.332093 0.398215 0.430216 0.090178
10.135358 0.352575 0.423925 0.458353 0.095901
10.135358 0.374321 0.451295 0.488552 0.102035
10.135358 0.397408 0.480714 0.520917 0.108580
10.135358 0.421919 0.512102 0.555776 0.115575
10.135358 0.447941 0.545645 0.593196 0.122971
10.135358 0.475569 0.581523 0.633502 0.130862
10.135358 0.504900 0.665007 0.676696 0.139225
10.135358 0.536041 0.708639 0.723543 0.148091
10.135358 0.569102 0.755019 0.773924 0.157444
10.135358 0.604203 0.804335 0.828263 0.167291
10.135358 0.641468 0.856632 0.886857 0.177597
10.135358 0.681032 0.911928 0.950028 0.188307
10.135358 0.723036 0.969984 1.017983 0.199306
10.135358 0.767630 1.030785 1.091062 0.210522
10.135358 0.814976 1.093810 1.169355 0.221692
10.135358 0.865241 1.158564 1.252851 0.232587
10.135358 0.918606 1.224316 1.341542 0.242873
10.135358 0.975263 1.288727 1.434508 0.251608
10.135358 1.035414 1.386766 1.571828 0.263925
10.135358 1.099275 1.442254 1.669456 0.267301
10.135358 1.167075 1.505677 1.776184 0.272442
10.135358 1.239056 1.556645 1.878325 0.272256
10.135358 1.315478 1.599890 1.979348 0.268314
10.135358 1.396612 1.634817 2.076846 0.260685
10.135358 1.482751 1.661235 2.167456 0.249770
10.135358 1.574202 1.676107 2.250391 0.234294
10.135358 1.671294 1.687046 2.326291 0.218011
10.135358 1.774374 1.690483 2.392419 0.199664
10.135358 1.883812 1.687509 2.449202 0.179744
10.135358 2.000000 1.686570 2.502812 0.161350
10.932556 0.001000 0.000903 0.000986 0.000249
10.932556 0.001062 0.000959 0.001047 0.000264
10.932556 0.001127 0.001018 0.001111 0.000280
10.932556 0.001197 0.001081 0.001180 0.000298
10.932556 0.001270 0.001147 0.001253 0.000316
10.932556 0.001349 0.001218 0.001330 0.000335
10.932556 0.001432 0.001293 0.001411 0.000356
10.932556 0.001520 0.001373 0.001499 0.000378
10.932556 0.001614 0.001458 0.001592 0.000401
10.932556 0.001714 0.001548 0.001690 0.000426
10.932556 0.001819 0.001643 0.001794 0.000452
10.932556 0.001932 0.001744 0.001904 0.000480
10.932556 0.002051 0.001852 0.002022 0.000510
10.932556 0.002177 0.001966 0.002146 0.000541
10.932556 0.002311 0.002087 0.002279 0.000575
10.932556 0.002454 0.002216 0.002419 0.000610
10.932556 0.002605 0.002353 0.002568 0.000648
10.932556 0.002766 0.002498 0.002727 0.000688
10.932556 0.002937 0.002651 0.002895 0.000730
10.932556 0.003118 0.002815 0.003074 0.000775
10.932556 0.003310 0.002989 0.003264 0.000823
10.932556 0.003514 0.003173 0.003464 0.000874
10.932556 0.003731 0.003369 0.003678 0.000928
10.932556 0.003961 0.003577 0.003905 0.000985
10.932556 0.004205 0.003798 0.004146 0.001046
10.932556 0.004465 0.004032 0.004401 0.001110
10.932556 0.004740 0.004281 0.004673 0.001179
10.932556 0.005033 0.004545 0.004961 0.001251
10.932556 0.005343 0.004825 0.005267 0.001328
10.932556 0.005673 0.005122 0.005592 0.001410
10.932556 0.006022 0.005438 0.005937 0.001497
10.932556 0.006394 0.005774 0.006304 0.001590
10.932556 0.006788 0.006130 0.006693 0.001688
10.932556 0.007207 0.006507 0.007104 0.001792
10.932556 0.007651 0.006908 0.007543 0.001902
10.932556 0.008123 0.007335 0.008008 0.002020
10.932556 0.008624 0.007788 0.008503 0.002144
10.932556 0.009156 0.008268 0.009026 0.002276
10.932556 0.009721 0.008777 0.009582 0.002416
10.932556 0.010321 0.009321 0.010176 0.002566
10.932556 0.010957 0.009893 0.010802 0.002723
10.932556 0.011633 0.010503 0.011468 0.002891
10.932556 0.012350 0.011151 0.012174 0.003070
10.932556 0.013112 0.011835 0.012922 0.003258
10.932556 0.013921 0.012563 0.013717 0.003459
10.932556 0.014779 0.013346 0.014570 0.003674
10.932556 0.015691 0.014168 0.015473 0.003900
10.932556 0.016659 0.015044 0.016425 0.004141
10.932556 0.017686 0.015974 0.017440 0.004397
10.932556 0.018777 0.016956 0.018512 0.004667
10.932556 0.019935 0.018002 0.019652 0.004953
10.932556 0.021165 0.019112 0.020867 0.005260
10.932556 0.022470 0.020291 0.022153 0.005584
10.932556 0.023856 0.021549 0.023525 0.005930
10.932556 0.025327 0.022872 0.024971 0.006295
10.932556 0.026889 0.024288 0.026512 0.006683
10.932556 0.028548 0.025779 0.028146 0.007095
10.932556 0.030309 0.027371 0.029883 0.007532
10.932556 0.032178 0.029060 0.031726 0.007996
10.932556 0.034162 0.030864 0.033693 0.008494
10.932556 0.036270 0.032767 0.035772 0.009018
10.932556 0.038507 0.034785 0.037976 0.009574
10.932556 0.040881 0.036937 0.040325 0.010166
10.932556 0.043403 0.039209 0.042811 0.010791
10.932556 0.046080 0.041636 0.045456 0.011459
10.932556 0.048922 0.044207 0.048265 0.012168
10.932556 0.051939 0.046939 0.051248 0.012920
10.932556 0.055143 0.049838 0.054414 0.013716
10.932556 0.058544 0.052922 0.057778 0.014567
10.932556 0.062155 0.056200 0.061353 0.015467
10.932556 0.065988 0.059671 0.065150 0.016424
10.932556 0.070058 0.063361 0.069170 0.017441
10.932556 0.074379 0.067280 0.073462 0.018519
10.932556 0.078966 0.071446 0.078013 0.019667
10.932556 0.083837 0.075878 0.082847 0.020888
10.932556 0.089008 0.080574 0.087989 0.022181
10.932556 0.094497 0.085571 0.093455 0.023560
10.932556 0.100326 0.090890 0.099234 0.025022
10.932556 0.106513 0.096505 0.105355 0.026566
10.932556 0.113083 0.102523 0.111968 0.028230
10.932556 0.120057 0.108921 0.118921 0.029982
10.932556 0.127462 0.115740 0.126408 0.031869
10.932556 0.135324 0.122946 0.134215 0.033851
10.932556 0.143670 0.130638 0.142645 0.035972
10.932556 0.152531 0.138822 0.151608 0.038227
10.932556 0.161939 0.147537 0.161170 0.040635
10.932556 0.171927 0.156774 0.171239 0.043171
10.932556 0.182531 0.166638 0.182070 0.045908
10.932556 0.193788 0.177158 0.193587 0.048806
10.932556 0.205741 0.188373 0.205855 0.051901
10.932556 0.218430 0.200281 0.218959 0.055209
10.932556 0.231902 0.213061 0.232959 0.058721
10.932556 0.246205 0.226670 0.247919 0.062518
10.932556 0.261390 0.241176 0.263884 0.066512
10.932556 0.277512 0.256772 0.281051 0.070834
10.932556 0.294628 0.273352 0.299343 0.075432
10.932556 0.312800 0.291124 0.319089 0.080383
10.932556 0.332093 0.310170 0.340206 0.085675
10.932556 0.352575 0.330569 0.362910 0.091345
10.932556 0.374321 0.352383 0.387381 0.097467
10.932556 0.397408 0.375899 0.413726 0.104055
10.932556 0.421919 0.401173 0.442228 0.111143
10.932556 0.447941 0.428340 0.473043 0.118760
10.932556 0.475569 0.457495 0.506447 0.126992
10.932556 0.504900 0.532522 0.542531 0.135845
10.932556 0.536041 0.569305 0.582112 0.145473
10.932556 0.569102 0.608798 0.625108 0.155849
10.932556 0.604203 0.651307 0.672039 0.167068
10.932556 0.641468 0.697034 0.723354 0.179190
10.932556 0.681032 0.746190 0.779557 0.192277
10.932556 0.723036 0.798867 0.841194 0.206363
10.932556 0.767630 0.855276 0.908829 0.221509
10.932556 0.814976 0.915361 0.983063 0.237683
10.932556 0.865241 0.979056 1.064430 0.254831
10.932556 0.918606 1.046237 1.153656 0.272884
10.932556 0.975263 1.115818 1.251439 0.291367
10.932556 1.035414 1.177584 1.344488 0.320932
10.932556 1.099275 1.248286 1.458940 0.338676
10.932556 1.167075 1.326435 1.581110 0.359104
10.932556 1.239056 1.398211 1.708421 0.375027
10.932556 1.315478 1.466984 1.841994 0.388105
10.932556 1.396612 1.530131 1.977732 0.396780
10.932556 1.482751 1.584018 2.109156 0.398894
10.932556 1.574202 1.627766 2.238311 0.393962
10.932556 1.671294 1.662256 2.355530 0.383033
10.932556 1.774374 1.684523 2.459770 0.364363
10.932556 1.883812 1.695382 2.549868 0.339152
10.932556 2.000000 1.702478 2.626008 0.313871
11.792458 0.001000 0.000604 0.000666 0.000185
11.792458 0.001062 0.000642 0.000707 0.000196
11.792458 0.001127 0.000681 0.000750 0.000208
11.792458 0.001197 0.000723 0.000797 0.000221
11.792458 0.001270 0.000768 0.000846 0.000234
11.792458 0.001349 0.000815 0.000898 0.000249
11.792458 0.001432 0.000865 0.000953 0.000264
11.792458 0.001520 0.000919 0.001012 0.000281
11.792458 0.001614 0.000975 0.001075 0.000298
11.792458 0.001714 0.001036 0.001141 0.000316
11.792458 0.001819 0.001099 0.001211 0.000336
11.792458 0.001932 0.001167 0.001286 0.000356
11.792458 0.002051 0.001239 0.001365 0.000378
11.792458 0.002177 0.001316 0.001449 0.000402
11.792458 0.002311 0.001396 0.001539 0.000427
11.792458 0.002454 0.001483 0.001633 0.000453
11.792458 0.002605 0.001574 0.001734 0.000481
11.792458 0.002766 0.001671 0.001841 0.000511
11.792458 0.002937 0.001774 0.001955 0.000542
11.792458 0.003118 0.001884 0.002075 0.000575
11.792458 0.003310 0.002000 0.002204 0.000611
11.792458 0.003514 0.002123 0.002339 0.000648
11.792458 0.003731 0.002254 0.002484 0.000688
11.792458 0.003961 0.002393 0.002637 0.000731
11.792458 0.004205 0.002541 0.002800 0.000776
11.792458 0.004465 0.002698 0.002972 0.000824
11.792458 0.004740 0.002864 0.003155 0.000875
11.792458 0.005033 0.003041 0.003350 0.000929
11.792458 0.005343 0.003229 0.003556 0.000986
11.792458 0.005673 0.003428 0.003776 0.001047
11.792458 0.006022 0.003639 0.004009 0.001111
11.792458 0.006394 0.003864 0.004256 0.001180
11.792458 0.006788 0.004102 0.004519 0.001252
11.792458 0.007207 0.004354 0.004797 0.001330
11.792458 0.007651 0.004623 0.005093 0.001412
11.792458 0.008123 0.004908 0.005408 0.001499
11.792458 0.008624 0.005211 0.005741 0.001592
11.792458 0.009156 0.005533 0.006096 0.001689
11.792458 0.009721 0.005873 0.006471 0.001794
11.792458 0.010321 0.006236 0.006871 0.001905
11.792458 0.010957 0.006619 0.007294 0.002022
11.792458 0.011633 0.007028 0.007746 0.002147
11.792458 0.012350 0.007461 0.008220 0.002279
11.792458 0.013112 0.007919 0.008725 0.002419
11.792458 0.013921 0.008405 0.009261 0.002569
11.792458 0.014779 0.008930 0.009838 0.002728
11.792458 0.015691 0.009477 0.010448 0.002896
11.792458 0.016659 0.010067 0.011091 0.003075
11.792458 0.017686 0.010690 0.011777 0.003265
11.792458 0.018777 0.011344 0.012500 0.003466
11.792458 0.019935 0.012046 0.013270 0.003679
11.792458 0.021165 0.012789 0.014091 0.003907
11.792458 0.022470 0.013573 0.014958 0.004149
11.792458 0.023856 0.014420 0.015887 0.004406
11.792458 0.025327 0.015304 0.016863 0.004676
11.792458 0.026889 0.016251 0.017906 0.004964
11.792458 0.028548 0.017251 0.019007 0.005271
11.792458 0.030309 0.018314 0.020180 0.005595
11.792458 0.032178 0.019445 0.021425 0.005940
11.792458 0.034162 0.020656 0.022755 0.006310
11.792458 0.036270 0.021926 0.024158 0.006698
11.792458 0.038507 0.023275 0.025646 0.007112
11.792458 0.040881 0.024717 0.027235 0.007553
11.792458 0.043403 0.026235 0.028911 0.008017
11.792458 0.046080 0.027862 0.030699 0.008513
11.792458 0.048922 0.029581 0.032594 0.009039
11.792458 0.051939 0.031411 0.034611 0.009598
11.792458 0.055143 0.033348 0.036749 0.010191
11.792458 0.058544 0.035417 0.039020 0.010822
11.792458 0.062155 0.037608 0.041437 0.011492
11.792458 0.065988 0.039930 0.044001 0.012203
11.792458 0.070058 0.042399 0.046721 0.012960
11.792458 0.074379 0.045026 0.049614 0.013762
11.792458 0.078966 0.047814 0.052687 0.014615
11.792458 0.083837 0.050785 0.055961 0.015523
11.792458 0.089008 0.053943 0.059427 0.016485
11.792458 0.094497 0.057293 0.063115 0.017513
11.792458 0.100326 0.060843 0.067042 0.018601
11.792458 0.106513 0.064597 0.071168 0.019752
11.792458 0.113083 0.068648 0.075640 0.020992
11.792458 0.120057 0.072903 0.080336 0.022300
11.792458 0.127462 0.077499 0.085410 0.023708
11.792458 0.135324 0.082307 0.090688 0.025187
11.792458 0.143670 0.087481 0.096381 0.026773
11.792458 0.152531 0.092954 0.102460 0.028460
11.792458 0.161939 0.098827 0.108965 0.030260
11.792458 0.171927 0.105010 0.115766 0.032162
11.792458 0.182531 0.111647 0.123107 0.034216
11.792458 0.193788 0.118707 0.130946 0.036398
11.792458 0.205741 0.126268 0.139249 0.038731
11.792458 0.218430 0.134280 0.148185 0.041216
11.792458 0.231902 0.142881 0.157680 0.043875
11.792458 0.246205 0.152081 0.167882 0.046757
11.792458 0.261390 0.161836 0.178765 0.049797
11.792458 0.277512 0.172420 0.190487 0.053081
11.792458 0.294628 0.183619 0.202980 0.056610
11.792458 0.312800 0.195694 0.216545 0.060418
11.792458 0.332093 0.208680 0.231047 0.064500
11.792458 0.352575 0.222571 0.246710 0.068919
11.792458 0.374321 0.237550 0.263626 0.073726
11.792458 0.397408 0.253686 0.281929 0.078922
11.792458 0.421919 0.271148 0.301810 0.084552
11.792458 0.447941 0.290005 0.323416 0.090690
11.792458 0.475569 0.310332 0.346967 0.097402
11.792458 0.504900 0.365629 0.372614 0.104694
11.792458 0.536041 0.392053 0.401022 0.112788
11.792458 0.569102 0.420703 0.432170 0.121661
11.792458 0.604203 0.451906 0.466544 0.131451
11.792458 0.641468 0.485940 0.504619 0.142281
11.792458 0.681032 0.523120 0.546939 0.154291
11.792458 0.723036 0.563778 0.594209 0.167643
11.792458 0.767630 0.608259 0.647061 0.182491
11.792458 0.814976 0.656902 0.706404 0.199021
11.792458 0.865241 0.710023 0.773135 0.217377
11.792458 0.918606 0.768042 0.848462 0.237767
11.792458 0.975263 0.831257 0.934476 0.260373
11.792458 1.035414 0.881670 1.006634 0.273339
11.792458 1.099275 0.952794 1.115005 0.299301
11.792458 1.167075 1.028765 1.227515 0.327106
11.792458 1.239056 1.107751 1.356193 0.355746
11.792458 1.315478 1.190499 1.498934 0.385566
11.792458 1.396612 1.274415 1.653259 0.414456
11.792458 1.482751 1.355406 1.814612 0.439127
11.792458 1.574202 1.434724 1.986887 0.460488
11.792458 1.671294 1.505089 2.153090 0.472195
11.792458 1.774374 1.565903 2.315542 0.473754
11.792458 1.883812 1.615724 2.469474 0.464557
11.792458 2.000000 1.652710 2.599739 0.444802
12.719995 0.001000 0.000418 0.000459 0.000121
12.719995 0.001062 0.000444 0.000487 0.000128
12.719995 0.001127 0.000472 0.000517 0.000136
12.719995 0.001197 0.000501 0.000549 0.000144
12.719995 0.001270 0.000532 0.000583 0.000153
12.719995 0.001349 0.000565 0.000619 0.000163
12.719995 0.001432 0.000599 0.000657 0.000173
12.719995 0.001520 0.000636 0.000697 0.000183
12.719995 0.001614 0.000675 0.000740 0.000195
12.719995 0.001714 0.000717 0.000786 0.000207
12.719995 0.001819 0.000761 0.000834 0.000219
12.719995 0.001932 0.000808 0.000886 0.000233
12.719995 0.002051 0.000858 0.000941 0.000247
12.719995 0.002177 0.000911 0.000999 0.000263
12.719995 0.002311 0.000967 0.001060 0.000279
12.719995 0.002454 0.001027 0.001126 0.000296
12.719995 0.002605 0.001090 0.001195 0.000314
12.719995 0.002766 0.001157 0.001269 0.000334
12.719995 0.002937 0.001228 0.001346 0.000354
12.719995 0.003118 0.001305 0.001430 0.000376
12.719995 0.003310 0.001385 0.001518 0.000399
12.719995 0.003514 0.001470 0.001612 0.000424
12.719995 0.003731 0.001561 0.001711 0.000450
12.719995 0.003961 0.001657 0.001816 0.000478
12.719995 0.004205 0.001760 0.001929 0.000507
12.719995 0.004465 0.001868 0.002048 0.000538
12.719995 0.004740 0.001983 0.002174 0.000572
12.719995 0.005033 0.002106 0.002308 0.000607
12.719995 0.005343 0.002235 0.002450 0.000644
12.719995 0.005673 0.002374 0.002602 0.000684
12.719995 0.006022 0.002520 0.002762 0.000726
12.719995 0.006394 0.002676 0.002932 0.000771
12.719995 0.006788 0.002840 0.003113 0.000819
12.719995 0.007207 0.003016 0.003305 0.000869
12.719995 0.007651 0.003202 0.003509 0.000923
12.719995 0.008123 0.003400 0.003726 0.000980
12.719995 0.008624 0.003609 0.003956 0.001040
12.719995 0.009156 0.003831 0.004200 0.001104
12.719995 0.009721 0.004068 0.004459 0.001172
12.719995 0.010321 0.004319 0.004735 0.001245
12.719995 0.010957 0.004585 0.005025 0.001321
12.719995 0.011633 0.004869 0.005335 0.001403
12.719995 0.012350 0.005168 0.005664 0.001489
12.719995 0.013112 0.005486 0.006013 0.001581
12.719995 0.013921 0.005825 0.006383 0.001678
12.719995 0.014779 0.006185 0.006780 0.001783
12.719995 0.015691 0.006567 0.007197 0.001893
12.719995 0.016659 0.006971 0.007640 0.002009
12.719995 0.017686 0.007403 0.008114 0.002133
12.719995 0.018777 0.007859 0.008615 0.002265
12.719995 0.019935 0.008340 0.009141 0.002404
12.719995 0.021165 0.008855 0.009707 0.002553
12.719995 0.022470 0.009401 0.010305 0.002711
12.719995 0.023856 0.009985 0.010945 0.002878
12.719995 0.025327 0.010600 0.011617 0.003055
12.719995 0.026889 0.011252 0.012335 0.003243
12.719995 0.028548 0.011947 0.013093 0.003444
12.719995 0.030309 0.012683 0.013903 0.003657
12.719995 0.032178 0.013464 0.014759 0.003882
12.719995 0.034162 0.014305 0.015677 0.004122
12.719995 0.036270 0.015185 0.016642 0.004376
12.719995 0.038507 0.016119 0.017668 0.004645
12.719995 0.040881 0.017114 0.018760 0.004933
12.719995 0.043403 0.018168 0.019922 0.005238
12.719995 0.046080 0.019298 0.021148 0.005564
